,sigla,iata,nombre,municipio,departamento,categoria,latitud,longitud,propietario,explotador,longitud_pista,ancho_pista,pbmo,orientacion,elevacion,resolucion,fecha_construccion,fecha_vigencia,clase,tipo,numero_vuelos_origen,gcd_departamento,gcd_municipio
114,9CF,,SAN ESTEBAN,Paz de Ariporo,Casanare,Aeródromo,5.4441,-70.8352,MUNICIPIO,MUNICIPIO,580.0,15.0,2000.0,,377.0," 4541,000",2006-10-27,2016-11-07,1A,Público,5.0,85,85250
115,9CG,,SAN JOSE DEL ARIPORO,Paz de Ariporo,Casanare,Aeródromo,6.0475,-70.0128,MUNICIPIO,MUNICIPIO,570.0,15.0,2000.0,,318.0," 4541,000",2006-10-27,2016-11-07,1A,Público,146.0,85,85250
116,9CH,,COLINERAS,Paz de Ariporo,Casanare,Aeródromo,6.0713,-70.3678,MUNICIPIO,MUNICIPIO,410.0,15.0,2000.0,,338.0," 4541,000",2006-10-27,2016-11-07,1A,Público,1.0,85,85250
117,9CI,,LA CAIMANA,Paz de Ariporo,Casanare,Aeródromo,6.052,-70.8134,MUNICIPIO,MUNICIPIO,615.0,15.0,2000.0,,400.0," 4541,000",2006-10-27,2016-11-07,1A,Público,11.0,85,85250
118,9CJ,,EMAUS,San Luis de Palenque,Casanare,Aeródromo,5.1483,-71.0453,LUIS F. CASTILLO SANTOS,LUIS F. CASTILLO SANTOS,740.0,10.0,2500.0,,430.0," 1945,000",2013-05-03,,1A,Privado,41.0,85,85325
119,9CK,,SANTA MARIA DEL CAFÉ,Hato Corozal,Casanare,Aeródromo,6.1111,-70.9888,MUNICIPIO,EL MISMO,510.0,15.0,2000.0,,427.0," 4543,000",2006-10-27,,1A,Público,,85,85125
120,9CL,,LA VENTUROSA,San Luis de Palenque,Casanare,Aeródromo,5.2388,-71.3035,MUNICIPIO,EL MISMO,620.0,15.0,2000.0,,459.0," 4542,000",2006-10-27,,1A,Público,1.0,85,85325
121,9CM,,MIRAMAR DE GUANAPALO,San Luis de Palenque,Casanare,Aeródromo,5.0541,-71.0012,MUNICIPIO,EL MISMO,425.0,15.0,2000.0,,394.0," 4542,000",2006-10-27,,1A,Público,1.0,85,85325
122,9CP,,LA SALVACION,Paz de Ariporo,Casanare,Aeródromo,5.9988,-70.6316,ALCALDIA,ALCALDIA,700.0,15.0,2000.0,,384.0," 4807,000",2006-11-14,,1A,Público,,85,85250
123,9CQ,,LOMA GRANDE - CA,Ayapel,Córdoba,Aeródromo,8.2937,-75.1176,O.V. OROZCO Y CIA. S.C.A.,EL MISMO,350.0,10.0,400.0,,1280.0," 3341,000",2010-06-30,,UL,Privado,,23,23068
124,9CR,,EL CAPRICHO,Puerto Gaitán,Meta,Aeródromo,4.2018,-72.1632,JORGE E. SALAZAR B.,EL MISMO,700.0,18.0,4500.0,,551.0,"  329,000",2013-02-07,2016-04-05,1A,Privado,1.0,50,50568
125,9CU,,COROCORA,Trinidad,Casanare,Aeródromo,5.3751,-70.969,DORA AVELLA VDA.DE PAN,PERENCO COLOMBIA LIMITED,740.0,18.0,5000.0,,430.0," 1000,000",2012-03-01,,1A,Privado,2486.0,85,85430
126,9CX,,SAN JUAN,Maní,Casanare,Aeródromo,4.8437,-72.3006,MARIA ILSE BERRIO,AGIL LTDA.,750.0,10.0,2000.0,,591.0," 1055,000",2014-02-28,2017-03-11,1A,Fumigación,2.0,85,85139
127,9CY,,LA MEJOR,Restrepo,Meta,Aeródromo,4.1538,-73.3205,JOSE A. REINA P.,SADELL S.A.S.,740.0,10.0,2000.0,,844.0," 1125,000",2015-05-14,,1A,Fumigación,1.0,50,50606
128,9CZ,,GRISMANIA,Aguazul,Casanare,Aeródromo,4.989,-72.5099,LUZ MARINA VARGAS,SFA LTDA.,900.0,10.0,2000.0,,669.0," 6670,000",2010-12-07,,1A,Fumigación,1.0,85,85010
129,9DA,,BALMORAL,Maní,Casanare,Aeródromo,4.8864,-72.3439,MELIDA OVALLE Y OTROS,AEROTEC LTDA.,840.0,10.0,2000.0,,652.0,"  694,000",2015-03-31,2017-04-08,1A,Fumigación,1.0,85,85139
130,9DB,,PALMAS DE TUMACO  -CA,San Andrés de Tumaco,Nariño,Aeródromo,1.496,-78.765,PALMAS DE TUMACO S.A.,PALMAS DE TUMACO S.A.,225.0,10.0,500.0,,136.0," 1897,000",2011-04-11,2014-06-08,UL,Privado,1.0,52,52835
131,9DC,,INGENIO LA CARMELITA,Riofrío,Valle del Cauca,Aeródromo,4.0727,-76.316,SOCIEDAD GARRIDO,ING. LA CARMELITA,300.0,10.0,500.0,,3087.0," 2961,000",2013-06-20,2015-08-05,1A,Fumigación,,76,76616
132,9DE,,LUNA PARK,La Primavera,Vichada,Aeródromo,5.128,-70.4931,DAVID ALFONSO MATTOS L.,DAVID ALFONSO MATTOS,1200.0,15.0,12000.0,,410.0," 1056,000",2014-02-28,2017-03-06,1A,Privado,97.0,99,99524
133,9DF,,EL PORTAL,San Alberto,Cesar,Aeródromo,,,,,,,,,,,,,,,2.0,20,20710
134,9DG,,EL LAGO - CA,Piedras,Tolima,Aeródromo,4.5575,-74.9003,BERNEY RODRIGUEZ,OSMANI RODRIGUEZ CARDOZO,350.0,10.0,500.0,,1050.0," 6744,000",2010-12-13,,UL,Privado,,73,73547
135,9DH,,HACIENDA LA JOYA,Córdoba,Bolívar,Aeródromo,9.6179,-74.8367,TRIPENTA S.A.,AGROTEMPO LTDA.,720.0,10.0,2000.0,,82.0,"    9,000",2013-01-03,2016-01-09,1A,Privado,,13,13212
136,9DI,,SAN FELIPE,San Felipe,Guainía,Aeródromo,1.915,-67.0776,GOBERNACION,GOBERNACION,1100.0,22.0,25000.0,,312.0,"  545,000",2008-02-13,,1A,Público,89.0,94,94883
137,9DJ,,LA PAULINA,La Paz,Cesar,Aeródromo,9.9129,-73.4795,AMA LTDA.,AMA LTDA.,725.0,15.0,2000.0,,210.0," 3939,000",2014-07-25,,1A,Fumigación,,20,20621
138,9DK,,EL VATICANO,Paratebueno,Cundinamarca,Aeródromo,4.287,-73.1876,ROMULO PINEDA GARCIA,HELICE LTDA.,800.0,10.0,2000.0,,738.0,"  999,000",2015-05-05,2018-06-02,1A,Fumigación,,25,25530
139,9DL,,LA PASTORA,Arauca,Arauca,Aeródromo,6.798,-70.9777,SAO E.U,SAO E.U.,740.0,10.0,2000.0,,600.0," 2139,000",2013-05-16,,1A,Fumigación,,81,81001
140,9DM,,LA VEREMOS,San Luis de Palenque,Casanare,Aeródromo,5.338,-71.6004,ALVARO PEREZ,HELICE LTDA.,840.0,15.0,2000.0,,574.0,"  119,000",2015-01-21,2018-03-09,1A,Fumigación,,85,85325
141,9DN,,SAN FRANCISCO,Puerto Gaitán,Meta,Aeródromo,4.26,-71.9146,PROYECTOS LA FAZENDA,AGROPECUARIA ALIAR S.A.,1200.0,18.0,5000.0,,712.0," 5521,000",2014-11-11,2017-11-12,2A,Fumigación,3.0,50,50568
142,9DO,,TALANQUERA,Puerto López,Meta,Aeródromo,4.141,-73.032,FERNANDO TOVAR TAMAYO,COMERCIALIZADORA ECO,740.0,10.0,2000.0,,179.0," 6016,000",2012-10-23,,1A,Fumigación,,50,50573
143,9DP,,SHANGRI-LA,Riohacha,La Guajira,Aeródromo,11.2786,-73.1283,CI. SAMARIA,ASA S.A.S.,650.0,10.0,3000.0,,82.0,"  833,000",,,1A,Fumigación,,44,44001
144,9LD,,LA LUCHA,Ciénaga,Magdalena,Aeródromo,10.97,-74.1833,FUMIGARAY S.A.,FUMIGARAY S.A.,750.0,10.0,3600.0,,567.0," 5967,000",2014-12-15,,1A,Fumigación,,47,47189
145,9LG,,VILLA GEORGINA,Tauramena,Casanare,Aeródromo,4.3625,-74.3214,SANTIAGO PULIDO NIÑO,COMERCIALIZAD. ECO,710.0,10.0,2000.0,,594.0,,2012-10-16,,1A,Fumigación,,85,85410
146,9LH,,INGENIO PICHICHI,Guacarí,Valle del Cauca,Aeródromo,3.5347,-76.1653,INGENIO PICHICHI S.A.,INGENIO PICHICHI,340.0,10.0,500.0,,3215.0," 2951,000",2013-06-20,2015-08-05,1A,Fumigación,,76,76318
147,9LI,,SAN SEBASTIAN,Cabuyaro,Meta,Aeródromo,4.3356,-72.7803,NELLY ZARATE,AEROTEC LTDA.,740.0,10.0,2000.0,,680.0," 4738,000",2012-08-20,,1A,Fumigación,30.0,50,50124
148,9LJ,,EL COROZO,Arauca,Arauca,Aeródromo,6.9136,-70.8562,NEBIO ECHEVERRY,FUMIVILLA,750.0,10.0,2000.0,,416.0," 2141,000",2013-05-16,,1A,Fumigación,,81,81001
149,9LK,,HATO VIEJO,Arauca,Arauca,Aeródromo,6.8964,-70.7791,COMERCIALIZADORA EL PROVEEDOR LTDA.,FUMIVILLA,750.0,10.0,2000.0,,416.0," 2141,000",2013-05-16,,1A,Fumigación,,81,81001
150,9LL,,CIENFUEGOS,Paz de Ariporo,Casanare,Aeródromo,5.5831,-71.7289,JAIRO GRANADOS CEIJA,SAO E.U.,800.0,10.0,2000.0,,574.0," 1315,000",2014-03-13,,1A,Fumigación,,85,85250
151,9LM,,LA TRINIDAD,Puerto Rico,Meta,Aeródromo,,,,,,,,,,,,,,,2.0,50,50590
152,9LN,,GUADUALITO,Nunchía,Casanare,Aeródromo,5.4593,-71.912,CUPERTINO CUEVAS D.,SANAR S.A.,700.0,10.0,3000.0,,639.0," 4943,000",2012-09-06,,1A,Fumigación,,85,85225
153,9LP,,LA REDENCION,Pore,Casanare,Aeródromo,5.6618,-71.8088,MARIA DEL S. MONTOYA,FRANCISCO H. MARTINEZ,750.0,10.0,2000.0,,636.0," 3053,000",2013-06-26,,1A,Privado,,85,85263
154,9LQ,,LA PONDEROSA,Puerto Gaitán,Meta,Aeródromo,4.6316,-71.2141,MONICA COLOMBIA LTDA.,MONICA COLOMBIA LTDA,1200.0,18.0,3000.0,,537.0," 5243,000",2012-09-19,,2A,Privado,25.0,50,50568
155,9LR,,LOS REMANSOS,Cimitarra,Santander,Aeródromo,6.5729,-74.2195,NELLY VALENCIA,AEROPENORT LTDA.,700.0,10.0,3000.0,,357.0," 4373,000",2009-08-21,2012-10-08,1A,Fumigación,,68,68190
156,9LS,,SAN LUIS,La Esperanza,Norte de Santander,Aeródromo,7.6382,-73.4381,CRIAGAN S.A.,AEROPENORT LTDA.,770.0,10.0,2000.0,,308.0," 7389,000",2012-12-28,2016-02-12,1A,Fumigación,,54,54385
157,9LT,,LOS GAVANES (LA MATA),Arauca,Arauca,Aeródromo,7.0093,-70.7743,FUMIGAR,FUMIVILLA,760.0,12.0,3000.0,,416.0," 2141,000",2013-05-16,,1A,Fumigación,,81,81001
158,9LU,,EL RODEO,Tauramena,Casanare,Aeródromo,4.5772,-72.6914,JEREMIAS VACA RIAÑO,ASAM LTDA.,800.0,10.0,2000.0,,746.0," 6069,000",2012-10-25,,1A,Fumigación,,85,85410
159,9LW,,EL PALMAR,Nunchía,Casanare,Aeródromo,5.396,-71.9116,MAURICIO MEDINA NIÑO,FIBA S.A.,700.0,10.0,3000.0,,629.0,"  472,000",2013-02-13,,1A,Fumigación,5.0,85,85225
160,9LX,,LA GAITANA,Cabuyaro,Meta,Aeródromo,4.2253,-73.0298,P.VICENTE PERALES,FACOL LTDA.,800.0,10.0,4500.0,,627.0," 1844,000",2013-04-26,,1A,Fumigación,,50,50124
161,9LY,,SAN ISIDRO II,Cumaral,Meta,Aeródromo,4.1585,-73.3408,MARIA A PACHE OCHOA,MARIA A. PACHECO O.,890.0,10.0,2000.0,,175.0," 4730,000",2013-09-06,,1A,Fumigación,,50,50226
162,9LZ,,GABRIELAS,Jamundí,Valle del Cauca,Aeródromo,3.1797,-76.5507,HAROLD BENAVIDEZ,FIBA S.A.,750.0,18.0,3000.0,,3215.0," 1129,000",2015-05-14,2018-07-06,1A,Fumigación,,76,76364
163,9M1,,TRES ESQUINAS AB,Solano,Caquetá,Aeródromo,,,,,,,,,,,,,,,1160.0,18,18756
164,9M2,,LARANDIA,Florencia,Caquetá,Aeródromo,,,,,,,,,,,,,,,824.0,18,18001
165,9MA,,EL DELIRIO,Arauca,Arauca,Aeródromo,6.9831,-70.882,CARMEN A. CABEZAS PEREZ,FUMIVILLA,800.0,10.0,3000.0,,430.0," 5180,000",2011-09-20,2014-10-11,1A,Fumigación,,81,81001
166,9MB,,EL TRIANGULO,Fundación,Magdalena,Aeródromo,10.318,-74.0252,GANADERIA EL TRIANGULO,GANADERIA EL TRIANGULO,700.0,14.0,2000.0,,196.0,"  172,000",2015-01-27,,1A,Privado,,47,47288
167,9MC,,LA MONICA,Tauramena,Casanare,Aeródromo,4.6856,-72.6005,MAURICIO TORRES CUBIDES,ASAM LTDA.,840.0,10.0,2000.0,,554.0," 4896,000",2011-09-06,,1A,Fumigación,,85,85410
168,9MD,,LA ABEJITA,Monterrey,Casanare,Aeródromo,5.0095,-72.3234,JOSE A. VARGAS P.,AGIL LTDA.,840.0,10.0,2000.0,,682.0," 5479,000",2011-09-30,2014-11-09,1A,Fumigación,,85,85162
169,9ME,,CACHIMBALITO - CA,Santander de Quilichao,Cauca,Aeródromo,3.1653,-76.4738,INCAUCA,INCAUCA.S.A. - ASOCAÑA,250.0,10.0,500.0,,3241.0," 2956,000",2013-06-20,2015-08-05,1A,Fumigación,,19,19698
170,9MG,,MADREVIEJA,Nunchía,Casanare,Aeródromo,5.4623,-71.9584,CELMIRA BARRAGAN F.,CELMIRA BARRAGAN F.,1000.0,10.0,2000.0,,640.0," 4509,000",2012-08-16,,1A,Fumigación,,85,85225
171,9MH,,SAN JUAN,San Martín,Meta,Aeródromo,3.7017,-73.3774,RODOLFO MENDEZ,MARIA A. PACHECO O.,740.0,10.0,2000.0,,870.0," 1840,000",2013-04-26,2016-05-03,1A,Fumigación,,50,50689
172,9MI,,LA FORTUNA,Puerto López,Meta,Aeródromo,4.1028,-72.978,SAAC S.A.S,SAAC S.A.S,780.0,15.0,3000.0,,690.0,,2012-04-03,2012-07-03,1A,Fumigación,,50,50573
173,9MJ,,AGROFORESTAL MATA AZUL,Santa Rosalía,Vichada,Aeródromo,5.2897,-70.6337,,RIOPAILA CASTILLA S.A.,1200.0,20.0,6500.0,,118.0," 1478,000",2012-03-23,,1A,Privado,,99,99624
174,9MK,,VILLA ISABELLA,Trinidad,Casanare,Aeródromo,5.2993,-71.3434,RAFAEL QUESADA,TAES LTDA.,800.0,10.0,2000.0,,620.0," 4313,000",2012-08-08,,1A,Fumigación,,85,85430
175,9ML,,MIRADOR,Trinidad,Casanare,Aeródromo,5.4326,-71.6009,ANGELICA VEGA,TAES LTDA.,790.0,10.0,2000.0,,620.0," 4314,000",2012-08-08,,1A,Fumigación,,85,85430
176,9MM,,EL CARIBE,Paz de Ariporo,Casanare,Aeródromo,5.7198,-71.4963,REGULO GAMA OJEDA,FARO LTDA.,800.0,10.0,2000.0,,585.0," 1684,000",2013-04-18,2016-05-03,1A,Fumigación,,85,85250
177,9MN,,EL PEDRAL BONANZA,Puerto Wilches,Santander,Aeródromo,7.2417,-73.8151,,AEROPENORT LTDA.,800.0,10.0,3000.0,,282.0,,2012-05-07,2012-08-07,1A,Fumigación,,68,68575
178,9MO,,SAN NICOLAS,Tauramena,Casanare,Aeródromo,4.4703,-72.4575,CARLOS E. CONTRERAS,ASAM LTDA.,840.0,10.0,2000.0,,585.0," 4510,000",2012-08-16,,1A,Fumigación,,85,85410
179,9MP,,LOS LOBOS,Tauramena,Casanare,Aeródromo,4.4748,-72.7478,AGROVIMART S.A.,AGIL LTDA.,800.0,10.0,3000.0,,580.0," 1685,000",2013-04-18,2016-05-03,1A,Fumigación,,85,85410
180,9MQ,,EL RASTRO,Cumaribo,Vichada,Aeródromo,4.7022,-70.8617,EL RASTRO 1 S.A.S.,EL RASTRO  1 S.A.S,800.0,15.0,2000.0,,545.0," 7391,000",2012-12-28,,1A,Fumigación,,99,99773
181,9MR,,LOS GANSOS,Cumaribo,Vichada,Aeródromo,4.6764,-70.9997,LOS GANSOS 1 S.A.S.,LOS GANSOS 1 S.AS.,900.0,40.0,2000.0,,544.0," 7390,000",2012-12-28,,1A,Fumigación,,99,99773
182,9MS,,BETANIA,Trinidad,Casanare,Aeródromo,5.5319,-71.6812,DIOSELINO ACOSTA,SAO E.U.,800.0,10.0,2000.0,,2030.0," 1216,000",2013-03-20,,1A,Fumigación,1.0,85,85430
183,9MT,,AGUAS CLARAS,Sabana de Torres,Santander,Aeródromo,7.2731,-73.5626,EDGAR MEZA ORTIZ,EDGAR MEZA ORTIZ,800.0,10.0,2500.0,,652.0," 1681,000",2013-04-18,,1A,Fumigación,,68,68655
184,9MV,,MARIA JUANA,Aguazul,Casanare,Aeródromo,5.0054,-72.3959,BLANCA E. BULLA PULIDO,SAAC S.A.S.,800.0,10.0,2000.0,,1191.0," 2137,000",2014-04-25,,1A,Fumigación,,85,85010
185,9MW,,LAS NUBES,Puerto Gaitán,Meta,Aeródromo,4.2563,-71.7977,AGMO NUBES INVER.S.A.S,AGMO NUBES INVERSIONES,1000.0,18.0,4500.0,,1030.0," 1942,000",2013-05-03,2016-05-08,1A,Fumigación,2.0,50,50568
186,9MX,,EL SILENCIO,Paz de Ariporo,Casanare,Aeródromo,5.7555,-71.6583,PEDRO A. VARGAS BECERRA,AEROTEC LTDA.,900.0,10.0,2000.0,,577.0," 2130,000",2014-04-25,,1A,Fumigación,,85,85250
187,9MY,,AFGANISTAN,Paz de Ariporo,Casanare,Aeródromo,5.886,-71.408,JOSE IVAN CORTES P.,SANDRA PATRICIA YATE,900.0,10.0,2000.0,,577.0," 2131,000",2014-04-25,2017-05-06,1A,Fumigación,,85,85250
188,9MZ,,LA FORTALEZA,Paz de Ariporo,Casanare,Aeródromo,5.7953,-71.7571,HENRY MARTINEZ C.,FAAC S.A.S.,840.0,10.0,2000.0,,640.0," 4938,000",2014-09-22,,1A,Fumigación,,85,85250
189,9NA,,LOS GUIRES,Hato Corozal,Casanare,Aeródromo,6.1853,-71.521,EDISON DELGADO,FAAC S.A.S.,840.0,10.0,2000.0,,538.0," 4938,000",2014-09-22,,1A,Fumigación,,85,85125
190,9NB,,LAS PALMAS,La Gloria,Cesar,Aeródromo,8.5803,-73.6619,NAVIAGRI - NAVILOG S.A.,CELTA LTDA.,1000.0,15.0,2500.0,,554.0," 5531,000",2014-11-11,,1A,Fumigación,,20,20383
191,9NC,,LA DALIA,Arauca,Arauca,Aeródromo,6.9687,-70.962,HORACIO E. MARTINEZ G.,HORACIO E. MARTINEZ G.,700.0,10.0,2500.0,,390.0,"  438,000",2015-02-27,2018-03-03,1A,Fumigación,,81,81001
192,9ND,,VILLA VERONICA,Trinidad,Casanare,Aeródromo,5.3884,-71.5896,CRISTINA I. GONZALEZ,TAES LTDA.,800.0,10.0,2000.0,,564.0,"  120,000",2015-01-21,2018-03-06,1A,Fumigación,,85,85430
193,9NE,,SAN CARLOS - CA,Tuluá,Valle del Cauca,Aeródromo,4.0588,-76.2704,MAYAGUEZ S.A.,MAYAGUEZ S.A.,300.0,10.0,500.0,,3320.0,"  620,000",2015-03-19,,1A,Fumigación,,76,76834
194,9NF,,RENSO,Trinidad,Casanare,Aeródromo,5.2417,-71.1909,MARTHA L. PAN A.,TAES LTDA.,800.0,10.0,2000.0,,432.0,"  692,000",2015-03-31,,1A,Fumigación,,85,85430
195,9NG,,REMOLINOS,Puerto López,Meta,Aeródromo,4.2053,-72.6639,BLANCA E. BULLA PULIDO,ECO LTDA.,840.0,10.0,2000.0,,586.0,"  835,000",2015-04-14,,1A,Fumigación,,50,50573
196,9NH,,LOS ARUCOS,Maní,Casanare,Aeródromo,4.9461,-72.2181,LUIS A. SANTOS,SAAC S.A.S.,840.0,10.0,2000.0,,600.0,"  693,000",2015-03-31,,1A,Fumigación,,85,85139
197,9NI,,LA BENDICION DE ARAUCA,Arauca,Arauca,Aeródromo,6.9496,-70.7562,AGROPECUARIA MARIPANATO SAS,HORACIO E. MARTINEZ G.,800.0,10.0,2500.0,,410.0," 1126,000",2015-05-14,,1A,Fumigación,,81,81001
198,9NJ,,BELGRADO,Maní,Casanare,Aeródromo,4.3026,-72.3026,FLORINDA ADAN GARCIA,SAAC S.A.S.,840.0,10.0,2000.0,,682.0,"  834,000",2015-04-14,,1A,Fumigación,,85,85139
199,9NK,,MEXICO,Trinidad,Casanare,Aeródromo,5.495,-71.5189,CARLOS A. ARIZA,SAO S.A.S.,800.0,10.0,2000.0,,568.0,"  997,000",2015-05-05,,1A,Fumigación,,85,85430
200,9NL,,EL TESORO,Trinidad,Casanare,Aeródromo,5.3072,-71.3732,RENSO AMAYA BECERRA,SAO S.A.S.,900.0,10.0,2000.0,,516.0," 1327,000",2015-06-05,2018-07-09,1A,Fumigación,,85,85430
201,A01,,CAMPO ALEGRE,Inírida,Guainía,Aeródromo,1.8653,-69.0101,GOBERNACION,GOBERNACION,450.0,15.0,2000.0,,577.0," 1333,000",2013-03-26,,1A,Público,182.0,94,94001
202,A02,,CAÑO COLORADO,Inírida,Guainía,Aeródromo,2.2774,-68.3599,GOBERNACION,GOBERNACION,1100.0,15.0,12202.0,,413.0," 4419,000",2013-08-23,,1C,Público,7.0,94,94001
203,A03,,FORTUL,Fortul,Arauca,Aeródromo,6.7817,-71.7791,GOBERNACION,MUNICIPIO,700.0,13.0,4000.0,,730.0," 2036,000",2010-04-23,,1A,Público,2.0,81,81300
204,A04,,SANTA ROSA DEL SUR,Santa Rosa del Sur,Bolívar,Aeródromo,7.9629,-76.034,MUNICIPIO,MUNICIPIO,720.0,18.0,5000.0,,61.0," 5959,000",2014-12-15,,1A,Público,258.0,13,13688
205,ABT,,AGUA BLANCA,Piedras,Tolima,Aeródromo,4.4656,-74.9948,SOCIEDAD CULTIVOS SAN JOSE,CRUZ VERDE,680.0,10.0,2000.0,,1994.0," 4508,000",2012-08-18,2015-09-03,1A,Fumigación,17.0,73,73547
206,ACD,ACD,ALCIDES FERNANDEZ,Acandí,Chocó,Regional,8.4969,-77.2739,INCORA LTDA,MUNICIPIO,1200.0,16.0,,,50.0," 1072,000",1969-09-15,,3A,Público,2564.0,27,27006
207,ACI,,EL MONASTERIO,Acacías,Meta,Aeródromo,3.9587,-73.4425,EFA LTDA.,EFA LTDA.,680.0,10.0,2000.0,,948.0," 2634,000",2012-05-24,,1A,Fumigación,4.0,50,50006
208,ACL,ACL,AGUACLARA,Sabanalarga,Casanare,Aeródromo,4.7333,-73.0583,CORREGIMIENTO,CORREGIMIENTO,800.0,25.0,12202.0,,1033.0," 3660,000",2007-08-14,,1C,Público,2.0,85,85300
209,ACP,,ACAPULCO,Nunchía,Casanare,Aeródromo,5.4086,-71.8694,YOLANDA CAMACHO V.,MARIA A. PACHECO OCHOA,870.0,10.0,2000.0,,656.0," 4895,000",2011-09-06,2014-09-09,1A,Fumigación,,85,85225
210,ACR,ACR,ARARACUARA,Solano,Caquetá,Regional,-0.6008,-72.3981,GOBERNACION,GOBERNACION,1300.0,30.0,27000.0,,800.0,"   31,000",1958-02-05,,3C,Público,1778.0,18,18756
211,ADN,,ANDES,Andes,Antioquia,Aeródromo,,,,,,,,,,,,,,,,5,5034
212,ADZ,ADZ,GUSTAVO ROJAS PINILLA,San Andrés,San Andrés islas,Internacional,12.5837,-81.7113,AEROCIVIL,AEROCIVIL,2380.0,36.0,,,18.0,"  352,000",1968-05-17,,4D,Aerocivil,76692.0,88,88001
213,AER,,AEROFLANDES - C.A.,Flandes,Tolima,Aeródromo,4.2171,-74.8454,AEROFLANDES,CLUB.ULTR-LA LIBELULA,240.0,10.0,500.0,,1049.0," 1211,000",2013-03-20,2016-04-10,UL,Privado,,73,73275
214,AFC,,FABAL-COALCESAR,Aguachica,Cesar,Aeródromo,8.2415,-73.6901,COALCESAR,COALCESAR LTDA,650.0,15.0,2000.0,,197.0,"  441,000",,,1A,Fumigación,133.0,20,20011
215,AFD,,FADELCE,Armenia,Quindío,Aeródromo,,,,,,,,,,,,,,,5.0,63,63001
216,AFI,AFI,EL RIO,Amalfi,Antioquia,Aeródromo,6.8954,-75.0475,AEROCIVIL,AEROCIVIL,970.0,20.0,3500.0,,4831.0,"  551,000",1968-10-07,,2A,Aerocivil,258.0,5,5031
217,AGB,,AGUA BLANCA,Espinal,Tolima,Aeródromo,4.1839,-74.8931,FARCA S.A. - COMODATO,SANIDAD VEGETAL CRUZ,750.0,10.0,2000.0,,1095.0," 7095,000",2013-12-19,,1A,Fumigación,4.0,73,73268
218,AGC,,EL FARO,Aguachica,Cesar,Aeródromo,,,,,,,,,,,,,,,8.0,20,20011
219,AGH,,HACARITAMA,Aguachica,Cesar,Aeródromo,8.2473,-73.5821,AEROCIVIL,AEROCIVIL,1310.0,25.0,12202.0,,700.0," 9248,000",1987-07-27,,2C,Aerocivil,1245.0,20,20011
220,AGI,,EL PARAISO,Aguachica,Cesar,Aeródromo,8.1258,-73.5806,SOCIEDAD CHARRY NARVAEZ,CELTA LTDA.,600.0,10.0,2500.0,,328.0," 1127,000",2015-05-14,2018-06-11,1A,Fumigación,6.0,20,20011
221,AGJ,,JAMAICA,Aguazul,Casanare,Aeródromo,5.0905,-72.4462,VICTOR H-TORRES Z.,AVIOCOL LTDA.,750.0,10.0,2000.0,,781.0," 1054,000",2014-02-28,2017-04-08,1A,Fumigación,2.0,85,85010
222,AGT,,AGUA BLANCA,Piedras,Tolima,Aeródromo,,,,,,,,,,,,,,,17.0,73,73547
223,AGU,,MARIA ANGELICA,Aguazul,Casanare,Aeródromo,5.0546,-72.4471,GERMAN ERAZO,CELTA LTDA.,800.0,15.0,2000.0,,720.0," 4736,000",2013-09-06,,1A,Fumigación,5.0,85,85010
224,AGY,,BASE PRINCIPAL CELTA,Aguachica,Cesar,Aeródromo,8.2002,-73.6313,CIA. EN LABORES TEC Y A,CELTA LTDA.,800.0,15.0,2500.0,,305.0," 5318,000",2014-10-21,2017-11-12,1A,Fumigación,543.0,20,20011
225,AGZ,,AGUAZUL,Aguazul,Casanare,Aeródromo,,,,,,,,,,,,,,,10.0,85,85010
226,AIH,,LA MANGA,Aipe,Huila,Aeródromo,,,,,,,,,,,,,,,1.0,41,41016
227,ALR,,ALFEMAR,Juradó,Chocó,Aeródromo,,,,,,,,,,,,,,,389.0,27,27372
228,ALT,,ALTAMIRA,Orocué,Casanare,Aeródromo,4.7586,-71.6386,PALMAR DE ALTAMIRA S.A.S.,PALMAR DE ALTAMIRA S.A.A,1100.0,15.0,5000.0,,492.0," 6124,000",2014-12-24,,1A,Privado,208.0,85,85230
229,ALV,,EL DIAMANTE,Alvarado,Tolima,Aeródromo,4.5694,-74.9337,ELIAS ACOSTA Y CIA LTDA,CRUZ VERDE,620.0,10.0,2000.0,,1312.0," 4728,000",2013-09-06,,1A,Fumigación,2.0,73,73026
230,AMA,,LA AMALIA,Ciénaga,Magdalena,Aeródromo,10.867,-74.1458,ADMINISTRACIONES Y SERVICIOS AEREOS S.A.S.,ASA S.A.S.,800.0,10.0,3000.0,,482.0," 5716,000",2014-11-25,2017-12-02,1A,Fumigación,,47,47189
231,AMB,,EL SANTUARIO,Ambalema,Tolima,Aeródromo,4.9029,-74.7797,HACIENDA ZAPAYAN S.A.,HACIENDA ZAPAYAN S.A.,750.0,10.0,2800.0,,830.0,,2015-06-04,2015-07-04,1A,Fumigación,2.0,73,73030
232,AMN,,PORTUGALITO,Armenia,Quindío,Aeródromo,,,,,,,,,,,,,,,2.0,63,63001
233,ANN,,ANA MARIA,Agustín Codazzi,Cesar,Aeródromo,,,,,,,,,,,,,,,2.0,20,20013
